,Dataset size,Window size,Hidden size,Num layers,Input size,Dropout,Train size,Val size,Test size,Batch size,Epochs,Learning rate,Train Loss,Val Loss,Test Loss,R2,R2_bar,MAPE,RMSE,Training time,Training device,Outputs,Input_0,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014761106,41167409050,9005012070,-223.0694,-223.5185,0.9971,94895.7178,3.9157,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,ema_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:32,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012751218,41158230562,9006241963,-223.929,-224.3799,0.9971,94902.8569,4.0159,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,ema_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014634391,41166830387,8999872956,-222.8324,-223.2811,0.9971,94847.1505,3.8679,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,ema_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989778922,41053323742,8973302579,-226.649,-227.1053,0.9956,94739.0239,3.8902,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,ema_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001919025,41108763546,8983833805,-217.5802,-218.0184,0.9964,94788.7561,3.9404,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,ema_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001767884,41108073335,8985366835,-222.8699,-223.3186,0.9964,94807.439,3.952,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,ema_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9023938896,41209320960,9023794074,-223.3218,-223.7715,0.9978,94969.3188,3.9973,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000818546,41103738027,8983171277,-221.9283,-222.3752,0.9964,94806.4542,3.7641,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000111934,41100511164,8998173286,-224.5677,-225.0199,0.9964,94857.0852,4.024,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977607441,40997740646,8969887846,-226.8255,-227.2822,0.9949,94713.0575,4.0113,cuda,Close_target,Close,High,Taker Buy Base Asset Volume,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025267316,41215387409,9015721165,-223.2359,-223.6854,0.9978,94945.0483,3.9669,cuda,Close_target,Close,High,obv,cmf_30,ema_30,atr_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8963388012,40932805257,8981814682,-233.7488,-234.2194,0.9942,94764.8173,4.1741,cuda,Close_target,Close,High,obv,cmf_30,ema_30,rsi_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9009592619,41143806293,9005774370,-229.0077,-229.4688,0.997,94890.963,4.0056,cuda,Close_target,Close,High,obv,cmf_30,ema_30,ma_30,,,,,,,,
21/01/2025 16:33,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989140566,41050408585,8978837470,-222.0541,-222.5013,0.9956,94755.5768,3.856,cuda,Close_target,Close,High,obv,cmf_30,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9024824126,41213363507,9014153796,-223.3847,-223.8345,0.9978,94945.913,4.1435,cuda,Close_target,Close,High,obv,cmf_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001398519,41106386569,9001265835,-229.8771,-230.3399,0.9963,94870.7915,4.0038,cuda,Close_target,Close,High,obv,cmf_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8976162308,40991141205,8967524181,-220.3112,-220.7548,0.9949,94695.6202,3.8438,cuda,Close_target,Close,High,obv,cmf_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002260906,41110324804,8992515174,-222.3548,-222.8025,0.9964,94822.9426,4.1586,cuda,Close_target,Close,High,obv,cmf_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978353040,41001145549,8960629658,-226.3275,-226.7832,0.9949,94672.1102,4.058,cuda,Close_target,Close,High,obv,cmf_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988482769,41047404646,8982136047,-221.9197,-222.3666,0.9957,94765.9468,3.8425,cuda,Close_target,Close,High,obv,cmf_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9014935724,41168206473,9004181060,-225.5315,-225.9856,0.9971,94898.4758,3.9688,cuda,Close_target,Close,High,obv,ema_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990029585,41054468437,8982937600,-226.5236,-226.9797,0.9957,94761.9611,4.0996,cuda,Close_target,Close,High,obv,ema_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9022487253,41202691789,9018583757,-229.919,-230.3819,0.9978,94965.6181,3.7553,cuda,Close_target,Close,High,obv,ema_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9034047495,41255483563,9042624000,-228.0961,-228.5553,0.9986,95076.4842,4.0145,cuda,Close_target,Close,High,obv,ema_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8991183969,41059740126,8972717397,-218.0614,-218.5006,0.9957,94730.8985,3.9786,cuda,Close_target,Close,High,obv,ema_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:34,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001112195,41105079023,8995737771,-227.482,-227.94,0.9964,94849.4322,3.8589,cuda,Close_target,Close,High,obv,ema_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000895421,41104089088,8995677355,-227.4805,-227.9385,0.9964,94849.1098,4.086,cuda,Close_target,Close,High,obv,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990583449,41056997751,8975793971,-222.9774,-223.4264,0.9957,94752.2115,3.9199,cuda,Close_target,Close,High,obv,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9011232230,41151293850,9023511859,-231.5407,-232.0068,0.9971,94986.6013,3.8939,cuda,Close_target,Close,High,obv,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9023073048,41205366921,9024009216,-221.5158,-221.9619,0.9978,95001.7321,4.1586,cuda,Close_target,Close,High,obv,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000394603,41101802018,8994692779,-227.61,-228.0683,0.9964,94831.9625,4.0858,cuda,Close_target,Close,High,cmf_30,ema_30,atr_30,rsi_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012078256,41155157367,9007349419,-227.9419,-228.4008,0.9971,94907.1206,3.8647,cuda,Close_target,Close,High,cmf_30,ema_30,atr_30,ma_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9009934949,41145369600,9033644442,-235.1036,-235.5769,0.9971,95037.8697,4.0435,cuda,Close_target,Close,High,cmf_30,ema_30,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002875119,41113129711,8985511629,-218.3738,-218.8135,0.9964,94798.4072,3.9454,cuda,Close_target,Close,High,cmf_30,ema_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9015219454,41169502174,9008320273,-229.7396,-230.2022,0.9971,94893.4171,3.7546,cuda,Close_target,Close,High,cmf_30,ema_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012717815,41158078020,9011997594,-226.6378,-227.0942,0.9971,94933.0609,4.0506,cuda,Close_target,Close,High,cmf_30,ema_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9006116662,41127932757,8992776294,-226.3396,-226.7953,0.9964,94828.1746,3.9171,cuda,Close_target,Close,High,cmf_30,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8987292934,41041971063,8979429786,-228.9165,-229.3774,0.9956,94759.2473,3.7198,cuda,Close_target,Close,High,cmf_30,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:35,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000810384,41103700753,8983168205,-221.9282,-222.3751,0.9964,94806.4318,4.1366,cuda,Close_target,Close,High,cmf_30,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001720660,41107857681,8987635678,-220.5883,-221.0326,0.9963,94801.9646,3.9374,cuda,Close_target,Close,High,cmf_30,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9022562282,41203034419,9018583757,-229.919,-230.3819,0.9978,94965.6191,3.9117,cuda,Close_target,Close,High,ema_30,atr_30,rsi_30,ma_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000564564,41102578176,8993806199,-221.7751,-222.2217,0.9964,94811.5309,4.211,cuda,Close_target,Close,High,ema_30,atr_30,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8991358879,41060538880,8967214251,-219.97,-220.4129,0.9956,94716.7646,3.884,cuda,Close_target,Close,High,ema_30,atr_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012526484,41157204275,9003941410,-225.507,-225.9611,0.9971,94902.6857,3.7858,cuda,Close_target,Close,High,ema_30,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002859550,41113058611,8977256755,-220.7646,-221.2091,0.9964,94758.4682,4.0931,cuda,Close_target,Close,High,atr_30,rsi_30,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8992340491,41065021577,8972207343,-222.6861,-223.1345,0.9957,94709.4498,4.0136,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,obv,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8966931987,40948989406,8947684250,-228.8199,-229.2806,0.9942,94589.2804,3.8787,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,cmf_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8998900549,41094979174,8998220493,-223.1604,-223.6098,0.9964,94841.1804,4.1149,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,ema_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9010064855,41145962837,9010995337,-225.7317,-226.1862,0.9971,94927.6077,3.9646,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,atr_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9016783820,41176646110,8998228036,-226.2147,-226.6702,0.9971,94870.781,3.8823,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,rsi_30,,,,,,,,
21/01/2025 16:36,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001093950,41104995703,8993923755,-219.6728,-220.1152,0.9964,94842.3433,4.1295,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,ma_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013156371,41160080759,9007568589,-226.6654,-227.1218,0.9971,94912.6796,3.9835,cuda,Close_target,Close,Low,Volume,Number of Trades,Taker Buy Base Asset Volume,bollinger_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002884634,41113173163,8977147904,-220.7619,-221.2064,0.9964,94757.8957,3.8553,cuda,Close_target,Close,Low,Volume,Number of Trades,obv,cmf_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8992006166,41063494827,8981571686,-231.3026,-231.7683,0.9957,94780.4766,4.0733,cuda,Close_target,Close,Low,Volume,Number of Trades,obv,ema_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000179353,41100819046,8996663979,-222.0959,-222.5431,0.9963,94855.3493,4.1052,cuda,Close_target,Close,Low,Volume,Number of Trades,obv,atr_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025600736,41216910029,9014682726,-223.9477,-224.3986,0.9978,94957.2233,3.8241,cuda,Close_target,Close,Low,Volume,Number of Trades,obv,rsi_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003567343,41116290867,8992033929,-222.7464,-223.1949,0.9964,94827.3063,4.1818,cuda,Close_target,Close,Low,Volume,Number of Trades,obv,ma_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9024184978,41210444732,9009158554,-222.573,-223.0212,0.9978,94943.4484,3.9454,cuda,Close_target,Close,Low,Volume,Number of Trades,obv,bollinger_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012434354,41156783548,9006823356,-219.9893,-220.4323,0.9971,94910.3283,4.0283,cuda,Close_target,Close,Low,Volume,Number of Trades,cmf_30,ema_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988932365,41049457801,8980864512,-219.3524,-219.7941,0.9956,94773.4628,4.1729,cuda,Close_target,Close,Low,Volume,Number of Trades,cmf_30,atr_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9011358526,41151870601,9018908399,-229.519,-229.9812,0.9971,94980.2706,3.956,cuda,Close_target,Close,Low,Volume,Number of Trades,cmf_30,rsi_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8978486840,41001756570,8972225980,-226.036,-226.4911,0.9949,94701.7887,3.8227,cuda,Close_target,Close,Low,Volume,Number of Trades,cmf_30,ma_30,,,,,,,,
21/01/2025 16:37,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9032886825,41250183168,9045184785,-231.4908,-231.9568,0.9985,95082.8341,4.1914,cuda,Close_target,Close,Low,Volume,Number of Trades,cmf_30,bollinger_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9024169588,41210374451,9017903821,-223.0246,-223.4737,0.9978,94961.4931,3.9782,cuda,Close_target,Close,Low,Volume,Number of Trades,ema_30,atr_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999752024,41098867575,8994480708,-227.6046,-228.0629,0.9964,94830.8474,3.8593,cuda,Close_target,Close,Low,Volume,Number of Trades,ema_30,rsi_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8988822924,41048958020,8970924715,-218.7001,-219.1405,0.9957,94750.5308,4.0069,cuda,Close_target,Close,Low,Volume,Number of Trades,ema_30,ma_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013696295,41162546415,9002716945,-222.9124,-223.3613,0.9971,94876.5434,3.9324,cuda,Close_target,Close,Low,Volume,Number of Trades,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002075734,41109479185,9001738172,-229.8893,-230.3522,0.9964,94873.2966,3.7616,cuda,Close_target,Close,Low,Volume,Number of Trades,atr_30,rsi_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001144514,41105226615,8997487377,-225.0702,-225.5234,0.9964,94845.4387,4.0488,cuda,Close_target,Close,Low,Volume,Number of Trades,atr_30,ma_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9003753180,41117139524,8994481289,-231.6365,-232.1028,0.9964,94848.563,4.007,cuda,Close_target,Close,Low,Volume,Number of Trades,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8994836084,41076418116,8963341210,-219.6292,-220.0715,0.9956,94667.9147,3.8087,cuda,Close_target,Close,Low,Volume,Number of Trades,rsi_30,ma_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000814555,41103719799,8989423343,-224.8499,-225.3026,0.9964,94827.1605,4.1995,cuda,Close_target,Close,Low,Volume,Number of Trades,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9018246301,41183324774,8989107883,-220.2635,-220.7071,0.9971,94803.8949,3.9009,cuda,Close_target,Close,Low,Volume,Number of Trades,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002963796,41113534669,9000347614,-224.7669,-225.2195,0.9964,94872.0285,3.8762,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,obv,cmf_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8998052812,41091107840,9006216021,-230.4889,-230.953,0.9964,94877.7477,4.0588,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,obv,ema_30,,,,,,,,
21/01/2025 16:38,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002756694,41112588902,8976737109,-225.5702,-226.0244,0.9964,94752.0117,3.9776,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,obv,atr_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989368529,41051449617,8975186705,-229.405,-229.8669,0.9957,94750.2651,3.9201,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,obv,rsi_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9015115088,41169025570,9005013743,-223.0694,-223.5186,0.9971,94895.7243,4.0323,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,obv,ma_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9005044430,41123036228,8985265596,-225.8875,-226.3423,0.9964,94802.4325,3.9759,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,obv,bollinger_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9002492450,41111382187,8986870135,-226.2855,-226.7412,0.9964,94795.7961,3.8071,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,cmf_30,ema_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8976677709,40993494869,8968703898,-226.9494,-227.4064,0.9949,94694.8519,4.2012,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,cmf_30,atr_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8999363068,41097091345,9005891243,-229.1864,-229.6478,0.9964,94911.7159,3.9743,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,cmf_30,rsi_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9001151301,41105257609,8999124378,-226.3127,-226.7684,0.9964,94865.2375,3.9533,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,cmf_30,ma_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989077781,41050121865,8976475238,-224.9055,-225.3584,0.9957,94756.6791,4.1525,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,cmf_30,bollinger_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013459617,41161465583,8996708454,-217.8934,-218.3323,0.9971,94856.6406,4.0141,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,ema_30,atr_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9025599899,41216906206,9012576085,-230.4866,-230.9507,0.9978,94931.6655,3.7246,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,ema_30,rsi_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9017738360,41181005175,8991367748,-218.5576,-218.9977,0.9971,94824.9602,4.0868,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,ema_30,ma_30,,,,,,,,
21/01/2025 16:39,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9016501203,41175355494,8991234355,-222.4224,-222.8703,0.9971,94842.1225,3.927,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,ema_30,bollinger_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8979761346,41007576815,8958844962,-222.0187,-222.4658,0.9949,94663.032,3.7845,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,atr_30,rsi_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8990062315,41054617907,8979575091,-222.0334,-222.4805,0.9957,94754.6936,4.037,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,atr_30,ma_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000727858,41103323887,8993881873,-221.777,-222.2236,0.9964,94811.9339,4.062,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,atr_30,bollinger_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012684277,41157924864,9005107610,-222.7068,-223.1552,0.9971,94894.0932,3.789,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,rsi_30,ma_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9000628082,41102868241,8989439795,-225.2318,-225.6853,0.9964,94825.0776,4.1308,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,rsi_30,bollinger_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8989065365,41050065169,8980849254,-221.454,-221.9,0.9956,94743.1908,3.9097,cuda,Close_target,Close,Low,Volume,Taker Buy Base Asset Volume,ma_30,bollinger_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9020600813,41194077047,9031438746,-227.9326,-228.3915,0.9978,95035.1283,3.7773,cuda,Close_target,Close,Low,Volume,obv,cmf_30,ema_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8964933946,40939865020,8962938266,-227.0411,-227.4982,0.9942,94676.2132,4.0734,cuda,Close_target,Close,Low,Volume,obv,cmf_30,atr_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9034026649,41255388365,9041652804,-227.1224,-227.5797,0.9986,95077.7127,3.9751,cuda,Close_target,Close,Low,Volume,obv,cmf_30,rsi_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8977412559,40996850688,8976043452,-230.3407,-230.8045,0.9949,94740.2456,4.0179,cuda,Close_target,Close,Low,Volume,obv,cmf_30,ma_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9012299455,41156167509,8996014660,-222.2469,-222.6945,0.9971,94874.1809,3.8096,cuda,Close_target,Close,Low,Volume,obv,cmf_30,bollinger_30,,,,,,,,
21/01/2025 16:40,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8991163639,41059647283,8981698935,-228.6142,-229.0745,0.9957,94792.7722,4.1219,cuda,Close_target,Close,Low,Volume,obv,ema_30,atr_30,,,,,,,,
21/01/2025 16:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,8998103189,41091337899,8997996885,-225.4047,-225.8586,0.9964,94859.1258,4.0441,cuda,Close_target,Close,Low,Volume,obv,ema_30,rsi_30,,,,,,,,
21/01/2025 16:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9011229793,41151282722,9023362492,-231.5368,-232.003,0.9971,94985.811,3.876,cuda,Close_target,Close,Low,Volume,obv,ema_30,ma_30,,,,,,,,
21/01/2025 16:41,100000,30,8,1,6,0,0.7,0.15,0.15,512,5,0.1,9013796819,41163005474,9007570637,-224.7733,-225.2259,0.9971,94929.9683,3.9748,cuda,Close_target,Close,Low,Volume,obv,ema_30,bollinger_30,,,,,,,,
